iter log_res CL CD CM
16870 -7.164643 0.064589 0.08530462 -0.363551
16871 -7.1655 0.0645929 0.08530426 -0.3635734
16872 -7.166359 0.0645968 0.08530388 -0.3635958
16873 -7.167217 0.0646007 0.0853035 -0.3636182
16874 -7.168076 0.0646046 0.08530312 -0.3636406
16875 -7.168937 0.0646085 0.08530274 -0.3636628
16876 -7.169799 0.06461238 0.08530236 -0.3636852
16877 -7.170662 0.06461628 0.08530198 -0.3637076
16878 -7.171524 0.06462016 0.08530158 -0.36373
16879 -7.172385 0.06462406 0.08530118 -0.3637524
16880 -7.173247 0.06462794 0.0853008 -0.3637746
16881 -7.174111 0.06463182 0.0853004 -0.363797
16882 -7.174975 0.0646357 0.08529998 -0.3638194
16883 -7.175841 0.06463958 0.08529958 -0.3638416
16884 -7.176709 0.06464346 0.08529918 -0.363864
16885 -7.177577 0.06464732 0.08529876 -0.3638862
16886 -7.178444 0.0646512 0.08529834 -0.3639086
16887 -7.17931 0.06465506 0.08529792 -0.3639308
16888 -7.180176 0.06465892 0.0852975 -0.3639532
16889 -7.181044 0.0646628 0.08529708 -0.3639754
16890 -7.181913 0.06466666 0.08529666 -0.3639978
16891 -7.182784 0.0646705 0.08529622 -0.36402
16892 -7.183655 0.06467436 0.08529578 -0.3640422
16893 -7.184528 0.06467822 0.08529536 -0.3640646
16894 -7.185402 0.06468206 0.0852949 -0.3640868
16895 -7.186275 0.06468592 0.08529446 -0.364109
16896 -7.187149 0.06468976 0.08529402 -0.3641312
16897 -7.188022 0.0646936 0.08529356 -0.3641534
16898 -7.188895 0.06469744 0.08529312 -0.3641756
16899 -7.189768 0.06470128 0.08529266 -0.3641978
16900 -7.190644 0.06470512 0.0852922 -0.36422
16901 -7.191521 0.06470894 0.08529174 -0.3642422
16902 -7.192401 0.06471278 0.08529128 -0.3642644
16903 -7.19328 0.0647166 0.0852908 -0.3642866
16904 -7.194159 0.06472042 0.08529032 -0.3643088
16905 -7.195039 0.06472424 0.08528986 -0.3643308
16906 -7.195921 0.06472806 0.08528938 -0.364353
16907 -7.196805 0.06473188 0.0852889 -0.3643752
16908 -7.19769 0.06473568 0.0852884 -0.3643972
16909 -7.198575 0.0647395 0.08528792 -0.3644194
16910 -7.199459 0.0647433 0.08528742 -0.3644414
16911 -7.200343 0.0647471 0.08528692 -0.3644634
16912 -7.201228 0.0647509 0.08528644 -0.3644856
16913 -7.202113 0.0647547 0.08528592 -0.3645076
16914 -7.203 0.06475848 0.08528542 -0.3645296
16915 -7.203884 0.06476228 0.08528492 -0.3645516
16916 -7.20477 0.06476606 0.0852844 -0.3645738
16917 -7.205656 0.06476984 0.08528388 -0.3645958
16918 -7.206542 0.06477362 0.08528336 -0.3646178
16919 -7.207427 0.0647774 0.08528284 -0.3646398
16920 -7.208313 0.06478118 0.08528232 -0.3646616
16921 -7.209201 0.06478494 0.0852818 -0.3646836
16922 -7.21009 0.0647887 0.08528126 -0.3647056
16923 -7.210981 0.06479248 0.08528072 -0.3647276
16924 -7.211872 0.06479624 0.08528018 -0.3647494
16925 -7.212763 0.06479998 0.08527964 -0.3647714
16926 -7.213654 0.06480374 0.0852791 -0.3647932
16927 -7.214545 0.0648075 0.08527854 -0.3648152
16928 -7.215435 0.06481124 0.085278 -0.364837
16929 -7.216327 0.06481498 0.08527744 -0.3648588
16930 -7.21722 0.06481872 0.08527688 -0.3648806
16931 -7.218115 0.06482246 0.08527632 -0.3649024
16932 -7.219011 0.06482618 0.08527576 -0.3649242
16933 -7.219908 0.06482992 0.08527518 -0.364946
16934 -7.220806 0.06483364 0.0852746 -0.3649678
16935 -7.221703 0.06483736 0.08527404 -0.3649896
16936 -7.222602 0.06484108 0.08527344 -0.3650114
16937 -7.223502 0.0648448 0.08527286 -0.365033
16938 -7.224404 0.0648485 0.08527228 -0.3650548
16939 -7.225307 0.0648522 0.08527168 -0.3650766
16940 -7.226211 0.0648559 0.0852711 -0.3650982
16941 -7.227113 0.0648596 0.0852705 -0.3651198
16942 -7.228015 0.0648633 0.0852699 -0.3651416
16943 -7.228918 0.064867 0.08526928 -0.3651632
16944 -7.229821 0.06487068 0.08526868 -0.3651848
16945 -7.230726 0.06487436 0.08526806 -0.3652064
16946 -7.23163 0.06487804 0.08526746 -0.365228
16947 -7.232532 0.06488172 0.08526684 -0.3652496
16948 -7.233436 0.06488538 0.08526622 -0.365271
16949 -7.23434 0.06488906 0.08526558 -0.3652926
16950 -7.235245 0.06489272 0.08526496 -0.3653142
16951 -7.236151 0.06489638 0.08526432 -0.3653356
16952 -7.237058 0.06490004 0.08526368 -0.365357
16953 -7.237964 0.06490368 0.08526304 -0.3653786
16954 -7.238871 0.06490734 0.0852624 -0.3654
16955 -7.239778 0.06491098 0.08526176 -0.3654214
16956 -7.240683 0.06491462 0.0852611 -0.3654428
16957 -7.241588 0.06491826 0.08526044 -0.3654642
16958 -7.242493 0.06492188 0.08525978 -0.3654856
16959 -7.243398 0.06492552 0.08525912 -0.365507
16960 -7.244305 0.06492914 0.08525846 -0.3655282
16961 -7.245213 0.06493276 0.0852578 -0.3655496
16962 -7.246121 0.06493636 0.08525712 -0.3655708
16963 -7.24703 0.06493998 0.08525644 -0.3655922
16964 -7.247941 0.06494358 0.08525576 -0.3656134
16965 -7.248853 0.06494718 0.08525508 -0.3656346
16966 -7.249766 0.06495078 0.08525438 -0.3656558
16967 -7.250681 0.06495438 0.0852537 -0.365677
16968 -7.251596 0.06495796 0.085253 -0.3656982
16969 -7.252513 0.06496156 0.0852523 -0.3657194
16970 -7.25343 0.06496514 0.0852516 -0.3657404
16971 -7.254348 0.06496872 0.0852509 -0.3657616
16972 -7.255266 0.06497228 0.08525018 -0.3657826
16973 -7.256183 0.06497586 0.08524948 -0.3658038
16974 -7.257101 0.06497942 0.08524876 -0.3658248
16975 -7.258018 0.06498298 0.08524804 -0.3658458
16976 -7.258936 0.06498652 0.0852473 -0.3658668
16977 -7.259854 0.06499008 0.08524658 -0.3658878
16978 -7.260773 0.06499362 0.08524584 -0.3659088
16979 -7.261692 0.06499716 0.08524512 -0.3659296
16980 -7.262613 0.0650007 0.08524438 -0.3659506
16981 -7.263534 0.06500424 0.08524362 -0.3659714
16982 -7.264455 0.06500776 0.08524288 -0.3659924
16983 -7.265376 0.06501128 0.08524212 -0.3660132
16984 -7.266298 0.0650148 0.08524138 -0.366034
16985 -7.267219 0.06501832 0.08524062 -0.3660548
16986 -7.26814 0.06502182 0.08523986 -0.3660756
16987 -7.269061 0.06502534 0.08523908 -0.3660964
16988 -7.269982 0.06502884 0.08523832 -0.366117
16989 -7.270905 0.06503232 0.08523754 -0.3661378
16990 -7.271827 0.06503582 0.08523676 -0.3661584
16991 -7.27275 0.0650393 0.08523598 -0.3661792
16992 -7.273674 0.0650428 0.0852352 -0.3661998
16993 -7.274597 0.06504626 0.0852344 -0.3662204
16994 -7.27552 0.06504974 0.08523362 -0.366241
16995 -7.276445 0.0650532 0.08523282 -0.3662616
16996 -7.277367 0.06505668 0.08523202 -0.366282
16997 -7.278289 0.06506014 0.08523122 -0.3663026
16998 -7.279208 0.06506358 0.0852304 -0.366323
16999 -7.280125 0.06506704 0.0852296 -0.3663436
17000 -7.281043 0.06507048 0.08522878 -0.366364
17001 -7.281961 0.06507392 0.08522796 -0.3663844
17002 -7.282879 0.06507736 0.08522714 -0.3664048
17003 -7.283798 0.06508078 0.0852263 -0.3664252
17004 -7.284717 0.0650842 0.08522548 -0.3664456
17005 -7.285637 0.06508762 0.08522464 -0.3664658
17006 -7.286557 0.06509104 0.0852238 -0.3664862
17007 -7.287475 0.06509446 0.08522296 -0.3665064
17008 -7.288392 0.06509786 0.0852221 -0.3665266
17009 -7.289309 0.06510126 0.08522126 -0.3665468
17010 -7.290226 0.06510466 0.0852204 -0.366567
17011 -7.291142 0.06510806 0.08521954 -0.3665872
17012 -7.292059 0.06511144 0.08521868 -0.3666072
17013 -7.292975 0.06511482 0.08521782 -0.3666274
17014 -7.293892 0.0651182 0.08521694 -0.3666474
17015 -7.294808 0.06512156 0.08521606 -0.3666676
17016 -7.295724 0.06512494 0.08521518 -0.3666876
17017 -7.296641 0.0651283 0.0852143 -0.3667076
17018 -7.297557 0.06513164 0.08521342 -0.3667276
17019 -7.298473 0.065135 0.08521252 -0.3667474
17020 -7.299388 0.06513834 0.08521164 -0.3667674
17021 -7.300302 0.06514168 0.08521074 -0.3667872
17022 -7.301215 0.06514502 0.08520984 -0.3668072
17023 -7.302129 0.06514836 0.08520892 -0.366827
17024 -7.303041 0.06515168 0.08520802 -0.3668468
17025 -7.303952 0.065155 0.0852071 -0.3668666
17026 -7.304859 0.06515832 0.08520618 -0.3668862
17027 -7.305766 0.06516162 0.08520526 -0.366906
17028 -7.306673 0.06516494 0.08520434 -0.3669258
17029 -7.307579 0.06516824 0.0852034 -0.3669454
17030 -7.308484 0.06517152 0.08520246 -0.366965
17031 -7.309388 0.06517482 0.08520152 -0.3669846
17032 -7.310293 0.0651781 0.08520058 -0.3670042
17033 -7.311199 0.06518138 0.08519964 -0.3670238
17034 -7.312104 0.06518464 0.08519868 -0.3670432
17035 -7.313009 0.06518792 0.08519774 -0.3670628
17036 -7.313913 0.06519118 0.08519678 -0.3670822
17037 -7.314817 0.06519444 0.0851958 -0.3671016
17038 -7.31572 0.06519768 0.08519484 -0.367121
17039 -7.316622 0.06520094 0.08519386 -0.3671404
17040 -7.317522 0.06520418 0.0851929 -0.3671596
17041 -7.318421 0.0652074 0.08519192 -0.367179
17042 -7.319319 0.06521064 0.08519092 -0.3671982
17043 -7.320217 0.06521386 0.08518994 -0.3672176
17044 -7.321115 0.06521708 0.08518894 -0.3672368
17045 -7.322012 0.0652203 0.08518796 -0.367256
17046 -7.322907 0.0652235 0.08518696 -0.367275
17047 -7.3238 0.0652267 0.08518594 -0.3672942
17048 -7.324693 0.0652299 0.08518494 -0.3673132
17049 -7.325585 0.0652331 0.08518392 -0.3673324
17050 -7.326475 0.06523628 0.0851829 -0.3673514
17051 -7.327365 0.06523946 0.08518188 -0.3673704
17052 -7.328252 0.06524264 0.08518086 -0.3673892
17053 -7.329138 0.0652458 0.08517984 -0.3674082
17054 -7.330023 0.06524896 0.0851788 -0.3674272
17055 -7.330908 0.06525212 0.08517776 -0.367446
17056 -7.33179 0.06525526 0.08517672 -0.3674648
17057 -7.332672 0.06525842 0.08517568 -0.3674836
17058 -7.333552 0.06526156 0.08517462 -0.3675024
17059 -7.33443 0.06526468 0.08517356 -0.3675212
17060 -7.335307 0.06526782 0.0851725 -0.3675398
17061 -7.336182 0.06527094 0.08517144 -0.3675584
17062 -7.337057 0.06527406 0.08517038 -0.3675772
17063 -7.33793 0.06527716 0.0851693 -0.3675958
17064 -7.338802 0.06528026 0.08516822 -0.3676142
17065 -7.339672 0.06528336 0.08516714 -0.3676328
17066 -7.340538 0.06528646 0.08516606 -0.3676514
17067 -7.341402 0.06528954 0.08516498 -0.3676698
17068 -7.342262 0.06529262 0.08516388 -0.3676882
17069 -7.34312 0.0652957 0.08516278 -0.3677066
17070 -7.343977 0.06529876 0.08516168 -0.367725
17071 -7.344832 0.06530182 0.08516058 -0.3677434
17072 -7.345685 0.06530488 0.08515946 -0.3677616
17073 -7.346536 0.06530794 0.08515834 -0.3677798
17074 -7.347385 0.06531098 0.08515722 -0.367798
17075 -7.348234 0.06531402 0.0851561 -0.3678162
17076 -7.34908 0.06531704 0.08515498 -0.3678344
17077 -7.349925 0.06532008 0.08515384 -0.3678526
17078 -7.350768 0.0653231 0.0851527 -0.3678706
17079 -7.35161 0.0653261 0.08515156 -0.3678886
17080 -7.352452 0.0653291 0.08515042 -0.3679068
17081 -7.353293 0.06533212 0.08514926 -0.3679246
17082 -7.354132 0.0653351 0.08514812 -0.3679426
17083 -7.354968 0.0653381 0.08514696 -0.3679606
17084 -7.355804 0.06534108 0.0851458 -0.3679784
17085 -7.356638 0.06534404 0.08514462 -0.3679962
17086 -7.35747 0.06534702 0.08514346 -0.368014
17087 -7.358301 0.06534998 0.08514228 -0.3680318
17088 -7.359129 0.06535294 0.0851411 -0.3680496
17089 -7.359955 0.06535588 0.0851399 -0.3680672
17090 -7.360779 0.06535882 0.08513872 -0.3680848
17091 -7.361604 0.06536176 0.08513752 -0.3681024
17092 -7.362425 0.0653647 0.08513632 -0.36812
17093 -7.363245 0.06536762 0.08513512 -0.3681376
17094 -7.364061 0.06537054 0.08513392 -0.368155
17095 -7.364875 0.06537344 0.0851327 -0.3681726
17096 -7.365685 0.06537636 0.08513148 -0.36819
17097 -7.366492 0.06537924 0.08513026 -0.3682074
17098 -7.367297 0.06538214 0.08512904 -0.3682248
17099 -7.368099 0.06538502 0.08512782 -0.368242
17100 -7.368898 0.0653879 0.08512658 -0.3682594
17101 -7.369695 0.06539078 0.08512534 -0.3682766
17102 -7.370489 0.06539364 0.0851241 -0.3682938
17103 -7.37128 0.0653965 0.08512284 -0.368311
17104 -7.372067 0.06539934 0.0851216 -0.368328
17105 -7.372851 0.0654022 0.08512034 -0.3683452
17106 -7.373632 0.06540502 0.08511908 -0.3683622
17107 -7.37441 0.06540786 0.0851178 -0.3683792
17108 -7.375183 0.06541068 0.08511654 -0.3683962
17109 -7.375954 0.0654135 0.08511526 -0.368413
17110 -7.37672 0.06541632 0.08511398 -0.36843
17111 -7.377484 0.06541912 0.0851127 -0.3684468
17112 -7.378244 0.06542192 0.0851114 -0.3684636
17113 -7.379002 0.0654247 0.08511012 -0.3684804
17114 -7.379757 0.06542748 0.08510882 -0.3684972
17115 -7.380508 0.06543026 0.08510752 -0.3685138
17116 -7.381256 0.06543304 0.0851062 -0.3685304
17117 -7.382 0.0654358 0.0851049 -0.368547
17118 -7.382742 0.06543856 0.08510358 -0.3685636
17119 -7.383483 0.0654413 0.08510226 -0.3685802
17120 -7.384221 0.06544404 0.08510094 -0.3685966
17121 -7.384955 0.06544678 0.0850996 -0.368613
17122 -7.385684 0.0654495 0.08509826 -0.3686296
17123 -7.386409 0.06545222 0.08509692 -0.3686458
17124 -7.387132 0.06545494 0.08509558 -0.3686622
17125 -7.38785 0.06545764 0.08509424 -0.3686784
17126 -7.388562 0.06546034 0.08509288 -0.3686948
17127 -7.38927 0.06546304 0.08509152 -0.368711
17128 -7.389974 0.06546572 0.08509016 -0.368727
17129 -7.390672 0.0654684 0.0850888 -0.3687432
17130 -7.391367 0.06547108 0.08508742 -0.3687592
17131 -7.392056 0.06547374 0.08508604 -0.3687754
17132 -7.392736 0.0654764 0.08508466 -0.3687914
17133 -7.393414 0.06547906 0.08508328 -0.3688072
17134 -7.394089 0.0654817 0.08508188 -0.3688232
17135 -7.394761 0.06548432 0.08508048 -0.368839
17136 -7.395427 0.06548696 0.08507908 -0.368855
17137 -7.39609 0.06548958 0.08507768 -0.3688706
17138 -7.396748 0.0654922 0.08507628 -0.3688864
17139 -7.397405 0.0654948 0.08507486 -0.3689022
17140 -7.398059 0.0654974 0.08507344 -0.3689178
17141 -7.39871 0.0655 0.08507202 -0.3689334
17142 -7.399356 0.06550258 0.08507058 -0.368949
17143 -7.400002 0.06550516 0.08506916 -0.3689646
17144 -7.400645 0.06550774 0.08506772 -0.36898
17145 -7.401283 0.0655103 0.08506628 -0.3689954
17146 -7.401914 0.06551286 0.08506482 -0.3690108
17147 -7.402541 0.0655154 0.08506338 -0.3690262
17148 -7.403162 0.06551794 0.08506192 -0.3690416
17149 -7.403778 0.06552048 0.08506046 -0.3690568
17150 -7.40439 0.065523 0.08505898 -0.369072
17151 -7.404995 0.06552552 0.08505752 -0.3690872
17152 -7.405595 0.06552804 0.08505604 -0.3691024
17153 -7.406191 0.06553054 0.08505456 -0.3691174
17154 -7.406781 0.06553304 0.08505308 -0.3691326
17155 -7.407366 0.06553554 0.08505158 -0.3691476
17156 -7.407947 0.06553802 0.08505008 -0.3691626
17157 -7.408522 0.06554048 0.08504858 -0.3691774
17158 -7.409093 0.06554296 0.08504708 -0.3691924
17159 -7.409658 0.06554542 0.08504558 -0.3692072
17160 -7.410217 0.06554788 0.08504406 -0.369222
17161 -7.41077 0.06555032 0.08504254 -0.3692368
17162 -7.411319 0.06555276 0.08504102 -0.3692514
17163 -7.411862 0.06555518 0.08503948 -0.3692662
17164 -7.4124 0.06555762 0.08503796 -0.3692808
17165 -7.412932 0.06556002 0.08503642 -0.3692954
17166 -7.41346 0.06556244 0.08503488 -0.3693098
17167 -7.413983 0.06556484 0.08503332 -0.3693244
17168 -7.414503 0.06556724 0.08503178 -0.3693388
17169 -7.415018 0.06556962 0.08503022 -0.3693532
17170 -7.415526 0.065572 0.08502866 -0.3693676
17171 -7.416029 0.06557438 0.08502708 -0.3693818
17172 -7.416527 0.06557674 0.08502552 -0.369396
17173 -7.417021 0.0655791 0.08502394 -0.3694104
17174 -7.417509 0.06558144 0.08502236 -0.3694244
17175 -7.417991 0.06558378 0.08502076 -0.3694386
17176 -7.418467 0.06558612 0.08501918 -0.3694526
17177 -7.418937 0.06558844 0.08501758 -0.3694668
17178 -7.419404 0.06559076 0.08501598 -0.3694808
17179 -7.419866 0.06559308 0.08501438 -0.3694946
17180 -7.420324 0.06559538 0.08501276 -0.3695086
17181 -7.420777 0.06559768 0.08501114 -0.3695224
17182 -7.421225 0.06559998 0.08500952 -0.3695362
17183 -7.421669 0.06560226 0.0850079 -0.36955
17184 -7.422109 0.06560452 0.08500628 -0.3695638
17185 -7.422543 0.0656068 0.08500464 -0.3695774
17186 -7.422971 0.06560906 0.085003 -0.369591
17187 -7.423393 0.0656113 0.08500136 -0.3696046
17188 -7.423809 0.06561356 0.0849997 -0.3696182
17189 -7.424218 0.06561578 0.08499806 -0.3696316
17190 -7.424622 0.06561802 0.0849964 -0.3696452
17191 -7.425022 0.06562024 0.08499472 -0.3696586
17192 -7.425417 0.06562246 0.08499306 -0.3696718
17193 -7.425805 0.06562466 0.08499138 -0.3696852
17194 -7.426189 0.06562686 0.0849897 -0.3696984
17195 -7.426566 0.06562906 0.08498802 -0.3697116
17196 -7.426938 0.06563124 0.08498634 -0.3697248
17197 -7.427304 0.06563342 0.08498464 -0.369738
17198 -7.427664 0.06563558 0.08498294 -0.369751
17199 -7.428019 0.06563774 0.08498124 -0.3697642
17200 -7.428367 0.0656399 0.08497954 -0.3697772
17201 -7.42871 0.06564206 0.08497782 -0.36979
17202 -7.429047 0.0656442 0.0849761 -0.369803
17203 -7.429378 0.06564632 0.08497438 -0.3698158
17204 -7.429707 0.06564844 0.08497266 -0.3698286
17205 -7.43003 0.06565056 0.08497092 -0.3698414
17206 -7.430351 0.06565268 0.08496918 -0.3698542
17207 -7.43067 0.06565478 0.08496744 -0.3698668
17208 -7.430984 0.06565688 0.0849657 -0.3698794
17209 -7.43129 0.06565896 0.08496394 -0.369892
17210 -7.431588 0.06566104 0.0849622 -0.3699046
17211 -7.43188 0.06566312 0.08496044 -0.369917
17212 -7.432167 0.06566518 0.08495866 -0.3699294
17213 -7.432447 0.06566724 0.0849569 -0.3699418
17214 -7.43272 0.0656693 0.08495512 -0.3699542
17215 -7.432988 0.06567134 0.08495334 -0.3699666
17216 -7.43325 0.06567338 0.08495156 -0.3699788
17217 -7.433504 0.0656754 0.08494976 -0.369991
17218 -7.43375 0.06567742 0.08494796 -0.3700032
17219 -7.433988 0.06567944 0.08494616 -0.3700154
17220 -7.434218 0.06568144 0.08494436 -0.3700274
17221 -7.434441 0.06568344 0.08494256 -0.3700394
17222 -7.434655 0.06568544 0.08494074 -0.3700514
17223 -7.434862 0.06568742 0.08493892 -0.3700634
17224 -7.435064 0.0656894 0.0849371 -0.3700752
17225 -7.43526 0.06569138 0.08493526 -0.3700872
17226 -7.435449 0.06569334 0.08493344 -0.370099
17227 -7.435629 0.0656953 0.0849316 -0.3701108
17228 -7.435802 0.06569724 0.08492976 -0.3701224
17229 -7.43597 0.06569918 0.0849279 -0.3701342
17230 -7.436134 0.06570112 0.08492606 -0.3701458
17231 -7.43629 0.06570304 0.0849242 -0.3701574
17232 -7.436443 0.06570496 0.08492232 -0.3701688
17233 -7.436589 0.06570688 0.08492046 -0.3701804
17234 -7.436727 0.06570878 0.08491858 -0.3701918
17235 -7.436857 0.06571068 0.08491672 -0.3702032
17236 -7.43698 0.06571258 0.08491482 -0.3702146
17237 -7.437094 0.06571446 0.08491294 -0.3702258
17238 -7.437202 0.06571634 0.08491106 -0.3702372
17239 -7.437302 0.0657182 0.08490916 -0.3702484
17240 -7.437397 0.06572006 0.08490726 -0.3702596
17241 -7.437487 0.06572192 0.08490534 -0.3702706
17242 -7.43757 0.06572378 0.08490344 -0.3702818
17243 -7.437645 0.06572562 0.08490152 -0.3702928
17244 -7.437714 0.06572746 0.0848996 -0.3703038
17245 -7.437777 0.06572928 0.08489768 -0.3703148
17246 -7.437834 0.0657311 0.08489574 -0.3703256
17247 -7.437884 0.06573292 0.0848938 -0.3703366
17248 -7.437928 0.06573472 0.08489186 -0.3703474
17249 -7.437965 0.06573652 0.08488992 -0.3703582
17250 -7.437995 0.06573832 0.08488798 -0.3703688
17251 -7.438017 0.0657401 0.08488602 -0.3703796
17252 -7.438032 0.06574188 0.08488406 -0.3703902
17253 -7.438042 0.06574364 0.0848821 -0.3704008
17254 -7.438045 0.06574542 0.08488012 -0.3704114
17255 -7.438043 0.06574718 0.08487816 -0.3704218
17256 -7.438033 0.06574892 0.08487618 -0.3704324
17257 -7.438017 0.06575066 0.08487418 -0.3704428
17258 -7.437994 0.0657524 0.0848722 -0.3704532
17259 -7.437964 0.06575414 0.0848702 -0.3704634
17260 -7.437927 0.06575586 0.08486822 -0.3704738
17261 -7.437884 0.06575758 0.0848662 -0.370484
17262 -7.437835 0.06575928 0.0848642 -0.3704942
17263 -7.43778 0.06576098 0.08486218 -0.3705044
17264 -7.437721 0.06576268 0.08486018 -0.3705144
17265 -7.437659 0.06576438 0.08485816 -0.3705246
17266 -7.437591 0.06576606 0.08485612 -0.3705346
17267 -7.437519 0.06576774 0.0848541 -0.3705446
17268 -7.437447 0.0657694 0.08485206 -0.3705546
17269 -7.437371 0.06577106 0.08485002 -0.3705644
17270 -7.437287 0.06577272 0.08484798 -0.3705742
17271 -7.437196 0.06577438 0.08484592 -0.3705842
17272 -7.4371 0.06577602 0.08484386 -0.3705938
17273 -7.436997 0.06577766 0.0848418 -0.3706036
17274 -7.436888 0.06577928 0.08483974 -0.3706134
17275 -7.436774 0.0657809 0.08483768 -0.370623
17276 -7.436654 0.06578252 0.0848356 -0.3706326
17277 -7.436529 0.06578414 0.08483352 -0.3706422
17278 -7.436398 0.06578574 0.08483144 -0.3706516
17279 -7.436262 0.06578734 0.08482936 -0.3706612
17280 -7.43612 0.06578892 0.08482726 -0.3706706
17281 -7.435973 0.06579052 0.08482516 -0.37068
17282 -7.435819 0.06579208 0.08482306 -0.3706894
17283 -7.435658 0.06579366 0.08482096 -0.3706986
17284 -7.435489 0.06579522 0.08481884 -0.370708
17285 -7.435316 0.06579678 0.08481672 -0.3707172
17286 -7.435136 0.06579834 0.0848146 -0.3707264
17287 -7.434948 0.06579988 0.08481248 -0.3707354
17288 -7.434754 0.06580142 0.08481034 -0.3707446
17289 -7.434553 0.06580296 0.08480822 -0.3707536
17290 -7.434351 0.06580448 0.08480608 -0.3707626
17291 -7.434144 0.065806 0.08480392 -0.3707716
17292 -7.433931 0.06580752 0.08480178 -0.3707806
17293 -7.433715 0.06580902 0.08479962 -0.3707896
17294 -7.433493 0.06581052 0.08479746 -0.3707984
17295 -7.433264 0.06581202 0.0847953 -0.3708072
17296 -7.433028 0.0658135 0.08479314 -0.370816
17297 -7.432786 0.065815 0.08479096 -0.3708248
17298 -7.432537 0.06581646 0.08478878 -0.3708334
17299 -7.432281 0.06581794 0.0847866 -0.3708422
