"ObjectId","Points:0","Points:1","Points:2","arc_length","pressure","wall-heat-flux","wall-tau-mag","wall-y_plus"
2.00000000e+00,1.64262879e+00,-1.53245628e-01,9.99999972e-10,9.42842574e-02,1.14285053e+05,1.95576493e+06,7.49230282e+02,4.05362661e-01
2.00000000e+00,1.64133251e+00,-1.52403757e-01,9.99999972e-10,9.58299265e-02,1.10834487e+05,1.89559799e+06,7.10176566e+02,3.89005715e-01
2.00000000e+00,1.64003623e+00,-1.51561871e-01,9.99999972e-10,9.73756038e-02,1.07028443e+05,1.83221649e+06,6.71826683e+02,3.72159456e-01
2.00000000e+00,1.63873994e+00,-1.50720000e-01,9.99999972e-10,9.89212730e-02,1.02958265e+05,1.76676511e+06,6.34244829e+02,3.55008915e-01
2.00000000e+00,1.63744378e+00,-1.49878129e-01,9.99999972e-10,1.00466842e-01,9.87024311e+04,1.70006054e+06,5.97158561e+02,3.37618872e-01
2.00000000e+00,1.63614750e+00,-1.49036244e-01,9.99999972e-10,1.02012519e-01,9.20975408e+04,1.59849455e+06,5.41672080e+02,3.11092172e-01
2.00000000e+00,1.63485122e+00,-1.48194373e-01,9.99999972e-10,1.03558189e-01,8.98444567e+04,1.56442423e+06,5.23006023e+02,3.02070187e-01
2.00000000e+00,1.63355505e+00,-1.47352502e-01,9.99999972e-10,1.05103758e-01,8.53043827e+04,1.49619490e+06,4.85348479e+02,2.83837355e-01
2.00000000e+00,1.63225877e+00,-1.46510631e-01,9.99999972e-10,1.06649427e-01,8.07047515e+04,1.42820601e+06,4.47156200e+02,2.65266893e-01
2.00000000e+00,1.63096249e+00,-1.45668745e-01,9.99999972e-10,1.08195104e-01,7.60571429e+04,1.36166678e+06,4.08727358e+02,2.46449787e-01
2.00000000e+00,1.62966621e+00,-1.44826874e-01,9.99999972e-10,1.09740773e-01,7.13822242e+04,1.30003295e+06,3.70849467e+02,2.27637416e-01
2.00000000e+00,1.62837005e+00,-1.43985003e-01,9.99999972e-10,1.11286343e-01,6.67001984e+04,1.24893140e+06,3.34181262e+02,2.09046961e-01
2.00000000e+00,1.62707376e+00,-1.43143132e-01,9.99999972e-10,1.12832012e-01,6.19894119e+04,1.20910124e+06,2.96824556e+02,1.90039679e-01
2.00000000e+00,1.62577748e+00,-1.42301247e-01,9.99999972e-10,1.14377689e-01,5.71654256e+04,1.17459328e+06,2.54068965e+02,1.68894310e-01
2.00000000e+00,1.62448120e+00,-1.41459376e-01,9.99999972e-10,1.15923358e-01,5.20929787e+04,1.13770537e+06,2.00448981e+02,1.43147431e-01
2.00000000e+00,1.62318504e+00,-1.40617505e-01,9.99999972e-10,1.17468927e-01,4.65342648e+04,1.08496238e+06,1.30689868e+02,1.08650840e-01
2.00000000e+00,1.62188876e+00,-1.39775619e-01,9.99999972e-10,1.19014605e-01,4.02245016e+04,9.99051870e+05,4.66760227e+01,5.06244569e-02
2.00000000e+00,1.62059247e+00,-1.38933748e-01,9.99999972e-10,1.20560274e-01,3.32904914e+04,8.83916377e+05,4.56514421e+01,4.26275362e-02
2.00000000e+00,1.61929619e+00,-1.38091877e-01,9.99999972e-10,1.22105943e-01,2.67002545e+04,7.46256448e+05,1.21167634e+02,7.88195618e-02
2.00000000e+00,1.61800003e+00,-1.37250006e-01,9.99999972e-10,1.23651512e-01,2.36758060e+04,6.70531413e+05,1.53250936e+02,8.51054990e-02
2.00000000e+00,1.61800003e+00,1.37250006e-01,9.99999972e-10,0.00000000e+00,1.21628863e+04,3.22783271e+05,1.36374813e+02,5.78568904e-02
2.00000000e+00,1.61929619e+00,1.38091877e-01,9.99999972e-10,1.54556919e-03,1.36025564e+04,3.65770798e+05,1.26355675e+02,5.86016982e-02
2.00000000e+00,1.62059247e+00,1.38933748e-01,9.99999972e-10,3.09123835e-03,1.65910364e+04,4.41139998e+05,9.86115214e+01,5.68165857e-02
2.00000000e+00,1.62188876e+00,1.39775619e-01,9.99999972e-10,4.63690752e-03,1.96906902e+04,5.04095377e+05,5.89516525e+01,4.69943828e-02
2.00000000e+00,1.62318504e+00,1.40617505e-01,9.99999972e-10,6.18258479e-03,2.26954849e+04,5.61493541e+05,2.25850324e+01,2.97763778e-02
2.00000000e+00,1.62448120e+00,1.41459376e-01,9.99999972e-10,7.72815398e-03,2.54771340e+04,6.07886189e+05,2.89367676e+01,3.57320116e-02
2.00000000e+00,1.62577748e+00,1.42301247e-01,9.99999972e-10,9.27382315e-03,2.80035337e+04,6.40359771e+05,6.74786477e+01,6.10604083e-02
2.00000000e+00,1.62707376e+00,1.43143132e-01,9.99999972e-10,1.08195004e-02,3.03016315e+04,6.62245310e+05,9.98711167e+01,7.76126089e-02
2.00000000e+00,1.62837005e+00,1.43985003e-01,9.99999972e-10,1.23651696e-02,3.24261378e+04,6.78073210e+05,1.26406631e+02,9.03981017e-02
2.00000000e+00,1.62966621e+00,1.44826874e-01,9.99999972e-10,1.39107388e-02,3.44287187e+04,6.90947721e+05,1.48077352e+02,1.00827861e-01
2.00000000e+00,1.63096249e+00,1.45668745e-01,9.99999972e-10,1.54564079e-02,3.73045818e+04,7.09179815e+05,1.74323513e+02,1.13864541e-01
2.00000000e+00,1.63225877e+00,1.46510631e-01,9.99999972e-10,1.70020852e-02,3.82414474e+04,7.15983099e+05,1.81693872e+02,1.17680518e-01
2.00000000e+00,1.63355505e+00,1.47352502e-01,9.99999972e-10,1.85477544e-02,4.01050548e+04,7.30573974e+05,1.95977345e+02,1.25134153e-01
2.00000000e+00,1.63485122e+00,1.48194373e-01,9.99999972e-10,2.00933236e-02,4.19565031e+04,7.47742455e+05,2.09813090e+02,1.32395557e-01
2.00000000e+00,1.63614750e+00,1.49036244e-01,9.99999972e-10,2.16389927e-02,4.38046700e+04,7.68266458e+05,2.23862756e+02,1.39691126e-01
2.00000000e+00,1.63744378e+00,1.49878129e-01,9.99999972e-10,2.31846700e-02,4.56542392e+04,7.91742634e+05,2.38285037e+02,1.47077892e-01
2.00000000e+00,1.63873994e+00,1.50720000e-01,9.99999972e-10,2.47302392e-02,4.75062963e+04,8.17012964e+05,2.52961390e+02,1.54521988e-01
2.00000000e+00,1.64003623e+00,1.51561871e-01,9.99999972e-10,2.62759084e-02,4.93574231e+04,8.43162888e+05,2.67649483e+02,1.61946239e-01
2.00000000e+00,1.64133251e+00,1.52403757e-01,9.99999972e-10,2.78215856e-02,5.12101184e+04,8.69766286e+05,2.82142416e+02,1.69295093e-01
